# p ,r
1.152923719798475306e-03 1.162023240464809398e-02
1.156834430829501228e-03 1.164023280465609385e-02
1.160751553684198764e-03 1.166023320466409371e-02
1.164675087312134301e-03 1.168023360467209358e-02
1.168605030661896927e-03 1.170023400468009345e-02
1.172541382683541574e-03 1.172023440468809505e-02
1.176484142326146088e-03 1.174023480469609491e-02
1.180433308539521452e-03 1.176023520470409478e-02
1.184388880273234274e-03 1.178023560471209465e-02
1.188350856477217400e-03 1.180023600472009451e-02
1.192319236101404330e-03 1.182023640472809438e-02
1.196294018095727914e-03 1.184023680473609598e-02
1.200275201410976869e-03 1.186023720474409585e-02
1.204262784997084694e-03 1.188023760475209571e-02
1.208256767804839456e-03 1.190023800476009558e-02
1.212257148784419251e-03 1.192023840476809544e-02
1.216263926887101122e-03 1.194023880477609531e-02
1.220277101063307543e-03 1.196023920478409691e-02
1.224296670264438070e-03 1.198023960479209678e-02
1.228322633441403288e-03 1.200024000480009664e-02
1.232354989545359023e-03 1.202024040480809651e-02
1.236393737528193376e-03 1.204024080481609638e-02
1.240438876340817361e-03 1.206024120482409624e-02
1.244490404934875350e-03 1.208024160483209784e-02
1.248548322262744634e-03 1.210024200484009771e-02
1.252612627275824769e-03 1.212024240484809758e-02
1.256683318926371182e-03 1.214024280485609744e-02
1.260760396166394487e-03 1.216024320486409731e-02
1.264843857948150111e-03 1.218024360487209717e-02
1.268933703224015561e-03 1.220024400488009877e-02
1.273029930946612508e-03 1.222024440488809864e-02
1.277132540068684919e-03 1.224024480489609851e-02
1.281241529542855116e-03 1.226024520490409837e-02
1.285356898322111228e-03 1.228024560491209824e-02
1.289478645359563901e-03 1.230024600492009984e-02
1.293606769607957754e-03 1.232024640492809971e-02
1.297741270021136135e-03 1.234024680493609957e-02
1.301882145552210341e-03 1.236024720494409944e-02
1.306029395154779558e-03 1.238024760495209931e-02
1.310183017782688003e-03 1.240024800496009917e-02
1.314343012389412998e-03 1.242024840496810077e-02
1.318509377929165220e-03 1.244024880497610064e-02
1.322682113355544290e-03 1.246024920498410050e-02
1.326861217623127344e-03 1.248024960499210037e-02
1.331046689686247357e-03 1.250025000500010024e-02
1.335238528499237305e-03 1.252025040500810010e-02
1.339436733016674324e-03 1.254025080501610170e-02
1.343641302193013688e-03 1.256025120502410157e-02
1.347852234983076911e-03 1.258025160503210144e-02
1.352069530342296785e-03 1.260025200504010130e-02
1.356293187225250879e-03 1.262025240504810117e-02
1.360523204587249686e-03 1.264025280505610103e-02
1.364759581383725778e-03 1.266025320506410264e-02
1.369002316569990080e-03 1.268025360507210250e-02
1.373251409101352866e-03 1.270025400508010237e-02
1.377506857934102796e-03 1.272025440508810223e-02
1.381768662023672226e-03 1.274025480509610210e-02
1.386036820326105434e-03 1.276025520510410197e-02
1.390311331797568347e-03 1.278025560511210357e-02
1.394592195393982515e-03 1.280025600512010343e-02
1.398879410071636378e-03 1.282025640512810330e-02
1.403172974787429434e-03 1.284025680513610317e-02
1.407472888497649692e-03 1.286025720514410303e-02
1.411779150159196651e-03 1.288025760515210290e-02
1.416091758728603130e-03 1.290025800516010450e-02
1.420410713162890710e-03 1.292025840516810437e-02
1.424736012418958671e-03 1.294025880517610423e-02
1.429067655454684246e-03 1.296025920518410410e-02
1.433405641226844418e-03 1.298025960519210396e-02
1.437749968693194120e-03 1.300026000520010383e-02
1.442100636810999528e-03 1.302026040520810543e-02
1.446457644538382036e-03 1.304026080521610530e-02
1.450820990832729683e-03 1.306026120522410516e-02
1.455190674652042217e-03 1.308026160523210503e-02
1.459566694954807491e-03 1.310026200524010490e-02
1.463949050699024819e-03 1.312026240524810476e-02
1.468337740843060190e-03 1.314026280525610636e-02
1.472732764345401893e-03 1.316026320526410623e-02
1.477134120164537998e-03 1.318026360527210609e-02
1.481541807259078875e-03 1.320026400528010596e-02
1.485955824588245950e-03 1.322026440528810583e-02
1.490376171110893971e-03 1.324026480529610569e-02
1.494802845786000201e-03 1.326026520530410729e-02
1.499235847572908146e-03 1.328026560531210716e-02
1.503675175430839233e-03 1.330026600532010703e-02
1.508120828319137186e-03 1.332026640532810689e-02
1.512572805197878864e-03 1.334026680533610676e-02
1.517031105026408208e-03 1.336026720534410836e-02
1.521495726764801864e-03 1.338026760535210823e-02
1.525966669373014610e-03 1.340026800536010809e-02
1.530443931811001444e-03 1.342026840536810796e-02
1.534927513038716711e-03 1.344026880537610782e-02
1.539417412017337521e-03 1.346026920538410769e-02
1.543913627706696356e-03 1.348026960539210929e-02
1.548416159067725947e-03 1.350027000540010916e-02
1.552925005060991695e-03 1.352027040540810902e-02
1.557440164647426115e-03 1.354027080541610889e-02
1.561961636787839638e-03 1.356027120542410876e-02
1.566489420443531238e-03 1.358027160543210862e-02
1.571023514575800107e-03 1.360027200544011022e-02
1.575563918146189596e-03 1.362027240544811009e-02
1.580110630115754517e-03 1.364027280545610996e-02
1.584663649446160522e-03 1.366027320546410982e-02
1.589222975099440155e-03 1.368027360547210969e-02
1.593788606037136769e-03 1.370027400548010955e-02
1.598360541221527506e-03 1.372027440548811116e-02
1.602938779614521960e-03 1.374027480549611102e-02
1.607523320178764169e-03 1.376027520550411089e-02
1.612114161876163727e-03 1.378027560551211075e-02
1.616711303669364670e-03 1.380027600552011062e-02
1.621314744520765787e-03 1.382027640552811049e-02
1.625924483393743599e-03 1.384027680553611209e-02
1.630540519250819626e-03 1.386027720554411195e-02
1.635162851054759552e-03 1.388027760555211182e-02
1.639791477768939897e-03 1.390027800556011169e-02
1.644426398356737835e-03 1.392027840556811155e-02
1.649067611781162776e-03 1.394027880557611142e-02
1.653715117006081085e-03 1.396027920558411302e-02
1.658368912994991149e-03 1.398027960559211288e-02
1.663028998711514302e-03 1.400028000560011275e-02
1.667695373119882935e-03 1.402028040560811262e-02
1.672368035183718167e-03 1.404028080561611248e-02
1.677046983867129873e-03 1.406028120562411235e-02
1.681732218134595041e-03 1.408028160563211395e-02
1.686423736950590007e-03 1.410028200564011382e-02
1.691121539279591543e-03 1.412028240564811368e-02
1.695825624085954336e-03 1.414028280565611355e-02
1.700535990334643482e-03 1.416028320566411342e-02
1.705252636990258266e-03 1.418028360567211328e-02
1.709975563018252976e-03 1.420028400568011488e-02
1.714704767383715221e-03 1.422028440568811475e-02
1.719440249051610746e-03 1.424028480569611461e-02
1.724182006987515919e-03 1.426028520570411448e-02
1.728930040156885246e-03 1.428028560571211435e-02
1.733684347525417608e-03 1.430028600572011421e-02
1.738444928058567292e-03 1.432028640572811581e-02
1.743211780722644455e-03 1.434028680573611568e-02
1.747984904483591926e-03 1.436028720574411555e-02
1.752764298307353183e-03 1.438028760575211541e-02
1.757549961160360247e-03 1.440028800576011528e-02
1.762341892008678895e-03 1.442028840576811688e-02
1.767140089819351769e-03 1.444028880577611675e-02
1.771944553558566946e-03 1.446028920578411661e-02
1.776755282193489801e-03 1.448028960579211648e-02
1.781572274690674433e-03 1.450029000580011634e-02
1.786395530017164139e-03 1.452029040580811621e-02
1.791225047140246589e-03 1.454029080581611781e-02
1.796060825026964862e-03 1.456029120582411768e-02
1.800902862644973308e-03 1.458029160583211754e-02
1.805751158961681679e-03 1.460029200584011741e-02
1.810605712944866408e-03 1.462029240584811728e-02
1.815466523561937466e-03 1.464029280585611714e-02
1.820333589781282123e-03 1.466029320586411874e-02
1.825206910570188268e-03 1.468029360587211861e-02
1.830086484897532149e-03 1.470029400588011848e-02
1.834972311731334791e-03 1.472029440588811834e-02
1.839864390039739088e-03 1.474029480589611821e-02
1.844762718791744015e-03 1.476029520590411807e-02
1.849667296955492249e-03 1.478029560591211967e-02
1.854578123499738170e-03 1.480029600592011954e-02
1.859495197393969080e-03 1.482029640592811941e-02
1.864418517606817281e-03 1.484029680593611927e-02
1.869348083107403398e-03 1.486029720594411914e-02
1.874283892864970569e-03 1.488029760595211901e-02
1.879225945849128396e-03 1.490029800596012061e-02
1.884174241028875423e-03 1.492029840596812047e-02
1.889128777374432522e-03 1.494029880597612034e-02
1.894089553855531375e-03 1.496029920598412020e-02
1.899056569441659936e-03 1.498029960599212007e-02
1.904029823103038426e-03 1.500030000600011994e-02
1.909009313809887937e-03 1.502030040600812154e-02
1.913995040532184529e-03 1.504030080601612140e-02
1.918987002240882429e-03 1.506030120602412127e-02
1.923985197905958133e-03 1.508030160603212114e-02
1.928989626498365216e-03 1.510030200604012100e-02
1.934000286988691447e-03 1.512030240604812087e-02
1.939017178347890837e-03 1.514030280605612247e-02
1.944040299546917396e-03 1.516030320606412234e-02
1.949069649556847217e-03 1.518030360607212220e-02
1.954105227349123286e-03 1.520030400608012207e-02
1.959147031895188806e-03 1.522030440608812193e-02
1.964195062166363814e-03 1.524030480609612180e-02
1.969249317134580488e-03 1.526030520610412340e-02
1.974309795771159951e-03 1.528030560611212327e-02
1.979376497047910782e-03 1.530030600612012313e-02
1.984449419937498946e-03 1.532030640612812300e-02
1.989528563411733023e-03 1.534030680613612287e-02
1.994613926442790220e-03 1.536030720614412273e-02
1.999705508003090174e-03 1.538030760615212433e-02
2.004803307065176551e-03 1.540030800616012420e-02
2.009907322601347558e-03 1.542030840616812407e-02
2.015017553585123512e-03 1.544030880617612393e-02
2.020133998988802616e-03 1.546030920618412380e-02
2.025256657785661461e-03 1.548030960619212540e-02
2.030385528948609308e-03 1.550031000620012527e-02
2.035520611451044608e-03 1.552031040620812513e-02
2.040661904265998923e-03 1.554031080621612500e-02
2.045809406367604059e-03 1.556031120622412486e-02
2.050963116729257602e-03 1.558031160623212473e-02
2.056123034324481170e-03 1.560031200624012633e-02
2.061289158127406138e-03 1.562031240624812620e-02
2.066461487111918849e-03 1.564031280625612433e-02
2.071640020252029681e-03 1.566031320626412593e-02
2.076824756522114169e-03 1.568031360627212753e-02
2.082015694896793313e-03 1.570031400628012566e-02
2.087212834350198054e-03 1.572031440628812726e-02
2.092416173857193553e-03 1.574031480629612539e-02
2.097625712392522674e-03 1.576031520630412699e-02
2.102841448930927847e-03 1.578031560631212860e-02
2.108063382447029638e-03 1.580031600632012673e-02
2.113291511916793024e-03 1.582031640632812833e-02
2.118525836315082733e-03 1.584031680633612646e-02
2.123766354617008523e-03 1.586031720634412806e-02
2.129013065798534502e-03 1.588031760635212619e-02
2.134265968835015025e-03 1.590031800636012779e-02
2.139525062701925877e-03 1.592031840636812939e-02
2.144790346375720792e-03 1.594031880637612753e-02
2.150061818832120150e-03 1.596031920638412913e-02
2.155339479047210793e-03 1.598031960639212726e-02
2.160623325997324592e-03 1.600032000640012886e-02
2.165913358658670684e-03 1.602032040640813046e-02
2.171209576007580074e-03 1.604032080641612859e-02
2.176511977021240718e-03 1.606032120642413019e-02
2.181820560675983185e-03 1.608032160643212832e-02
2.187135325948750403e-03 1.610032200644012992e-02
2.192456271816729026e-03 1.612032240644812806e-02
2.197783397256617820e-03 1.614032280645612966e-02
2.203116701245725739e-03 1.616032320646413126e-02
2.208456182761728195e-03 1.618032360647212939e-02
2.213801840782057308e-03 1.620032400648013099e-02
2.219153674284143462e-03 1.622032440648812912e-02
2.224511682245663806e-03 1.624032480649613072e-02
2.229875863644659780e-03 1.626032520650413232e-02
2.235246217458929964e-03 1.628032560651213045e-02
2.240622742666883126e-03 1.630032600652013205e-02
2.246005438246562007e-03 1.632032640652813019e-02
2.251394303176253511e-03 1.634032680653613179e-02
2.256789336434366841e-03 1.636032720654412992e-02
2.262190536999799523e-03 1.638032760655213152e-02
2.267597903850961192e-03 1.640032800656013312e-02
2.273011435966749809e-03 1.642032840656813125e-02
2.278431132326307496e-03 1.644032880657613285e-02
2.283856991908776810e-03 1.646032920658413098e-02
2.289289013693177575e-03 1.648032960659213259e-02
2.294727196659019676e-03 1.650033000660013419e-02
2.300171539785567099e-03 1.652033040660813232e-02
2.305622042052329294e-03 1.654033080661613392e-02
2.311078702439425901e-03 1.656033120662413205e-02
2.316541519926488667e-03 1.658033160663213365e-02
2.322010493493393071e-03 1.660033200664013525e-02
2.327485622120381049e-03 1.662033240664813338e-02
2.332966904787695840e-03 1.664033280665613498e-02
2.338454340475090189e-03 1.666033320666413312e-02
2.343947928163907148e-03 1.668033360667213472e-02
2.349447666834265924e-03 1.670033400668013285e-02
2.354953555466898080e-03 1.672033440668813445e-02
2.360465593042779340e-03 1.674033480669613605e-02
2.365983778542518536e-03 1.676033520670413418e-02
2.371508110947335990e-03 1.678033560671213578e-02
2.377038589238573887e-03 1.680033600672013391e-02
2.382575212397574412e-03 1.682033640672813551e-02
2.388117979405802050e-03 1.684033680673613712e-02
2.393666889244598986e-03 1.686033720674413525e-02
2.399221940895796597e-03 1.688033760675213685e-02
2.404783133340981233e-03 1.690033800676013498e-02
2.410350465562595759e-03 1.692033840676813658e-02
2.415923936542226091e-03 1.694033880677613471e-02
2.421503545262436961e-03 1.696033920678413631e-02
2.427089290705426641e-03 1.698033960679213791e-02
2.432681171853392100e-03 1.700034000680013604e-02
2.438279187689142667e-03 1.702034040680813765e-02
2.443883337194998045e-03 1.704034080681613578e-02
2.449493619354378184e-03 1.706034120682413738e-02
2.455110033149725517e-03 1.708034160683213898e-02
2.460732577564459997e-03 1.710034200684013711e-02
2.466361251581512381e-03 1.712034240684813871e-02
2.471996054184058458e-03 1.714034280685613684e-02
2.477636984355640042e-03 1.716034320686413844e-02
2.483284041079921681e-03 1.718034360687213657e-02
2.488937223340690220e-03 1.720034400688013818e-02
2.494596530121365174e-03 1.722034440688813978e-02
2.500261960406221715e-03 1.724034480689613791e-02
2.505933513179047119e-03 1.726034520690413951e-02
2.511611187423749662e-03 1.728034560691213764e-02
2.517294982125338303e-03 1.730034600692013924e-02
2.522984896267844047e-03 1.732034640692814084e-02
2.528680928835664362e-03 1.734034680693613897e-02
2.534383078813685474e-03 1.736034720694414057e-02
2.540091345186549880e-03 1.738034760695213871e-02
2.545805726939021942e-03 1.740034800696014031e-02
2.551526223056598940e-03 1.742034840696814191e-02
2.557252832524167536e-03 1.744034880697614004e-02
2.562985554326858550e-03 1.746034920698414164e-02
2.568724387450169698e-03 1.748034960699213977e-02
2.574469330879720127e-03 1.750035000700014137e-02
2.580220383600763823e-03 1.752035040700813950e-02
2.585977544599776020e-03 1.754035080701614110e-02
2.591740812862131267e-03 1.756035120702414271e-02
2.597510187373938770e-03 1.758035160703214084e-02
2.603285667121429600e-03 1.760035200704014244e-02
2.609067251090712095e-03 1.762035240704814057e-02
2.614854938268261486e-03 1.764035280705614217e-02
2.620648727640430709e-03 1.766035320706414377e-02
2.626448618194184188e-03 1.768035360707214190e-02
2.632254608915997589e-03 1.770035400708014350e-02
2.638066698792956334e-03 1.772035440708814164e-02
2.643884886811780684e-03 1.774035480709614324e-02
2.649709171959679227e-03 1.776035520710414137e-02
2.655539553223860115e-03 1.778035560711214297e-02
2.661376029592021561e-03 1.780035600712014457e-02
2.667218600051371284e-03 1.782035640712814270e-02
2.673067263589607497e-03 1.784035680713614430e-02
2.678922019194304813e-03 1.786035720714414243e-02
2.684782865853649336e-03 1.788035760715214403e-02
2.690649802555095116e-03 1.790035800716014563e-02
2.696522828287193849e-03 1.792035840716814377e-02
2.702401942038132505e-03 1.794035880717614537e-02
2.708287142796219921e-03 1.796035920718414350e-02
2.714178429549763630e-03 1.798035960719214510e-02
