# p ,r
3.453824568374360251e-04 1.164023280465609385e-02
3.465612134598782500e-04 1.166023320466409371e-02
3.477419470131610764e-04 1.168023360467209358e-02
3.489246573377396553e-04 1.170023400468009345e-02
3.501093442775180388e-04 1.172023440468809505e-02
3.512960076752775877e-04 1.174023480469609491e-02
3.524846473749672403e-04 1.176023520470409478e-02
3.536752632170871960e-04 1.178023560471209465e-02
3.548678550456132270e-04 1.180023600472009451e-02
3.560624227045123234e-04 1.182023640472809438e-02
3.572589660343474059e-04 1.184023680473609598e-02
3.584574848791393493e-04 1.186023720474409585e-02
3.596579790817413429e-04 1.188023760475209571e-02
3.608604484862190935e-04 1.190023800476009558e-02
3.620648929331625183e-04 1.192023840476809544e-02
3.632713122666372699e-04 1.194023880477609531e-02
3.644797063307181621e-04 1.196023920478409691e-02
3.656900749660758313e-04 1.198023960479209678e-02
3.669024180168120337e-04 1.200024000480009664e-02
3.681167353270372537e-04 1.202024040480809651e-02
3.693330267374582312e-04 1.204024080481609638e-02
3.705512920922125015e-04 1.206024120482409624e-02
3.717715312343060179e-04 1.208024160483209784e-02
3.729937440079571427e-04 1.210024200484009771e-02
3.742179302538815606e-04 1.212024240484809758e-02
3.754440898162886352e-04 1.214024280485609744e-02
3.766722225394147808e-04 1.216024320486409731e-02
3.779023282640294585e-04 1.218024360487209717e-02
3.791344068343870805e-04 1.220024400488009877e-02
3.803684580936102060e-04 1.222024440488809864e-02
3.816044818859801895e-04 1.224024480489609851e-02
3.828424780523204314e-04 1.226024520490409837e-02
3.840824464369571177e-04 1.228024560491209824e-02
3.853243868841714948e-04 1.230024600492009984e-02
3.865682992349037312e-04 1.232024640492809971e-02
3.878141833334710687e-04 1.234024680493609957e-02
3.890620390230769480e-04 1.236024720494409944e-02
3.903118661481194381e-04 1.238024760495209931e-02
3.915636645495297087e-04 1.240024800496009917e-02
3.928174340716967757e-04 1.242024840496810077e-02
3.940731745590636483e-04 1.244024880497610064e-02
3.953308858525974375e-04 1.246024920498410050e-02
3.965905677967409898e-04 1.248024960499210037e-02
3.978522202348146772e-04 1.250025000500010024e-02
3.991158430112972332e-04 1.252025040500810010e-02
4.003814359671828199e-04 1.254025080501610170e-02
4.016489989470311064e-04 1.256025120502410157e-02
4.029185317953299338e-04 1.258025160503210144e-02
4.041900343531631815e-04 1.260025200504010130e-02
4.054635064650635766e-04 1.262025240504810117e-02
4.067389479756087860e-04 1.264025280505610103e-02
4.080163587258916341e-04 1.266025320506410264e-02
4.092957385605257834e-04 1.268025360507210250e-02
4.105770873229392130e-04 1.270025400508010237e-02
4.118604048577724193e-04 1.272025440508810223e-02
4.131456910061721659e-04 1.274025480509610210e-02
4.144329456127880023e-04 1.276025520510410197e-02
4.157221685222694239e-04 1.278025560511210357e-02
4.170133595758709097e-04 1.280025600512010343e-02
4.183065186182329562e-04 1.282025640512810330e-02
4.196016454929184171e-04 1.284025680513610317e-02
4.208987400446486163e-04 1.286025720514410303e-02
4.221978021146780328e-04 1.288025760515210290e-02
4.234988315477459879e-04 1.290025800516010450e-02
4.248018281886277990e-04 1.292025840516810437e-02
4.261067918786138318e-04 1.294025880517610423e-02
4.274137224625062918e-04 1.296025920518410410e-02
4.287226197839308622e-04 1.298025960519210396e-02
4.300334836877076376e-04 1.300026000520010383e-02
4.313463140151988667e-04 1.302026040520810543e-02
4.326611106112517491e-04 1.304026080521610530e-02
4.339778733207133761e-04 1.306026120522410516e-02
4.352966019849998269e-04 1.308026160523210503e-02
4.366172964489762449e-04 1.310026200524010490e-02
4.379399565563940264e-04 1.312026240524810476e-02
4.392645821521540392e-04 1.314026280525610636e-02
4.405911730777354088e-04 1.316026320526410623e-02
4.419197291780570551e-04 1.318026360527210609e-02
4.432502502980738930e-04 1.320026400528010596e-02
4.445827362793098800e-04 1.322026440528810583e-02
4.459171869667108781e-04 1.324026480529610569e-02
4.472536022052856332e-04 1.326026520530410729e-02
4.485919818365850993e-04 1.328026560531210716e-02
4.499323257056359656e-04 1.330026600532010703e-02
4.512746336563063974e-04 1.332026640532810689e-02
4.526189055336320285e-04 1.334026680533610676e-02
4.539651411792266426e-04 1.336026720534410836e-02
4.553133404381799212e-04 1.338026760535210823e-02
4.566635031555543863e-04 1.340026800536010809e-02
4.580156291730178150e-04 1.342026840536810796e-02
4.593697183356956672e-04 1.344026880537610782e-02
4.607257704875278824e-04 1.346026920538410769e-02
4.620837854736759703e-04 1.348026960539210929e-02
4.634437631358524312e-04 1.350027000540010916e-02
4.648057033192187749e-04 1.352027040540810902e-02
4.661696058689633994e-04 1.354027080541610889e-02
4.675354706268257474e-04 1.356027120542410876e-02
4.689032974380301583e-04 1.358027160543210862e-02
4.702730861466333941e-04 1.360027200544011022e-02
4.716448365978956271e-04 1.362027240544811009e-02
4.730185486336013485e-04 1.364027280545610996e-02
4.743942220990287283e-04 1.366027320546410982e-02
4.757718568394559908e-04 1.368027360547210969e-02
4.771514526967214035e-04 1.370027400548010955e-02
4.785330095161300788e-04 1.372027440548811116e-02
4.799165271418735996e-04 1.374027480549611102e-02
4.813020054192749132e-04 1.376027520550411089e-02
4.826894441902353336e-04 1.378027560551211075e-02
4.840788433001228029e-04 1.380027600552011062e-02
4.854702025943143161e-04 1.382027640552811049e-02
4.868635219147290222e-04 1.384027680553611209e-02
4.882588011068068000e-04 1.386027720554411195e-02
4.896560400159515871e-04 1.388027760555211182e-02
4.910552384841454163e-04 1.390027800556011169e-02
4.924563963568370567e-04 1.392027840556811155e-02
4.938595134783437500e-04 1.394027880557611142e-02
4.952645896941144281e-04 1.396027920558411302e-02
4.966716248462207332e-04 1.398027960559211288e-02
4.980806187801475925e-04 1.400028000560011275e-02
4.994915713414066049e-04 1.402028040560811262e-02
5.009044823720966259e-04 1.404028080561611248e-02
5.023193517177562510e-04 1.406028120562411235e-02
5.037361792227656055e-04 1.408028160563211395e-02
5.051549647327351674e-04 1.410028200564011382e-02
5.065757080897816816e-04 1.412028240564811368e-02
5.079984091395066273e-04 1.414028280565611355e-02
5.094230677275205909e-04 1.416028320566411342e-02
5.108496836959940937e-04 1.418028360567211328e-02
5.122782568905736092e-04 1.420028400568011488e-02
5.137087871557830280e-04 1.422028440568811475e-02
5.151412743372686068e-04 1.424028480569611461e-02
5.165757182772638591e-04 1.426028520570411448e-02
5.180121188214781422e-04 1.428028560571211435e-02
5.194504758156118143e-04 1.430028600572011421e-02
5.208907891019162783e-04 1.432028640572811581e-02
5.223330585261816645e-04 1.434028680573611568e-02
5.237772839329587517e-04 1.436028720574411555e-02
5.252234651680554511e-04 1.438028760575211541e-02
5.266716020737683768e-04 1.440028800576011528e-02
5.281216944958874423e-04 1.442028840576811688e-02
5.295737422802567710e-04 1.444028880577611675e-02
5.310277452691997569e-04 1.446028920578411661e-02
5.324837033085961938e-04 1.448028960579211648e-02
5.339416162442632086e-04 1.450029000580011634e-02
5.354014839186229660e-04 1.452029040580811621e-02
5.368633061775373704e-04 1.454029080581611781e-02
5.383270828657727401e-04 1.456029120582411768e-02
5.397928138292179762e-04 1.458029160583211754e-02
5.412604989103400209e-04 1.460029200584011741e-02
5.427301379550638792e-04 1.462029240584811728e-02
5.442017308093502264e-04 1.464029280585611714e-02
5.456752773156841110e-04 1.466029320586411874e-02
5.471507773200622038e-04 1.468029360587211861e-02
5.486282306673045993e-04 1.470029400588011848e-02
5.501076372034169673e-04 1.472029440588811834e-02
5.515889967709741281e-04 1.474029480589611821e-02
5.530723092159908587e-04 1.476029520590411807e-02
5.545575743844907181e-04 1.478029560591211967e-02
5.560447921191113019e-04 1.480029600592011954e-02
5.575339622659122732e-04 1.482029640592811941e-02
5.590250846698216047e-04 1.484029680593611927e-02
5.605181591769256306e-04 1.486029720594411914e-02
5.620131856299070494e-04 1.488029760595211901e-02
5.635101638748703018e-04 1.490029800596012061e-02
5.650090937579648224e-04 1.492029840596812047e-02
5.665099751219000897e-04 1.494029880597612034e-02
5.680128078128164311e-04 1.496029920598412020e-02
5.695175916757676954e-04 1.498029960599212007e-02
5.710243265569299887e-04 1.500030000600011994e-02
5.725330122990668911e-04 1.502030040600812154e-02
5.740436487483995031e-04 1.504030080601612140e-02
5.755562357511492507e-04 1.506030120602412127e-02
5.770707731501421639e-04 1.508030160603212114e-02
5.785872607916176663e-04 1.510030200604012100e-02
5.801056985218506351e-04 1.512030240604812087e-02
5.816260861836945305e-04 1.514030280605612247e-02
5.831484236234423359e-04 1.516030320606412234e-02
5.846727106862644515e-04 1.518030360607212220e-02
5.861989472184899646e-04 1.520030400608012207e-02
5.877271330630168961e-04 1.522030440608812193e-02
5.892572680662012214e-04 1.524030480609612180e-02
5.907893520743989161e-04 1.526030520610412340e-02
5.923233849305709932e-04 1.528030560611212327e-02
5.938593664811093152e-04 1.530030600612012313e-02
5.953972965712741629e-04 1.532030640612812300e-02
5.969371750474932858e-04 1.534030680613612287e-02
5.984790017527635841e-04 1.536030720614412273e-02
6.000227765335129160e-04 1.538030760615212433e-02
6.015684992362409136e-04 1.540030800616012420e-02
6.031161697039624748e-04 1.542030840616812407e-02
6.046657877831862309e-04 1.544030880617612393e-02
6.062173533192532354e-04 1.546030920618412380e-02
6.077708661586990078e-04 1.548030960619212540e-02
6.093263261446194359e-04 1.550031000620012527e-02
6.108837331235499307e-04 1.552031040620812513e-02
6.124430869420621152e-04 1.554031080621612500e-02
6.140043874432785488e-04 1.556031120622412486e-02
6.155676344737797453e-04 1.558031160623212473e-02
6.171328278801912126e-04 1.560031200624012633e-02
6.186999675056893949e-04 1.562031240624812620e-02
6.202690531968906929e-04 1.564031280625612433e-02
6.218400847992889245e-04 1.566031320626412593e-02
6.234130621595452681e-04 1.568031360627212753e-02
6.249879851209083756e-04 1.570031400628012566e-02
6.265648535300303180e-04 1.572031440628812726e-02
6.281436672336444815e-04 1.574031480629612539e-02
6.297244260749810868e-04 1.576031520630412699e-02
6.313071299007915176e-04 1.578031560631212860e-02
6.328917785566860353e-04 1.580031600632012673e-02
6.344783718893890270e-04 1.582031640632812833e-02
6.360669097422474820e-04 1.584031680633612646e-02
6.376573919620217830e-04 1.586031720634412806e-02
6.392498183955256557e-04 1.588031760635212619e-02
6.408441888860885250e-04 1.590031800636012779e-02
6.424405032805782182e-04 1.592031840636812939e-02
6.440387614246770960e-04 1.594031880637612753e-02
6.456389631651992091e-04 1.596031920638412913e-02
6.472411083456173142e-04 1.598031960639212726e-02
6.488451968127815659e-04 1.600032000640012886e-02
6.504512284135596832e-04 1.602032040640813046e-02
6.520592029914606350e-04 1.604032080641612859e-02
6.536691203933522485e-04 1.606032120642413019e-02
6.552809804650965367e-04 1.608032160643212832e-02
6.568947830535434374e-04 1.610032200644012992e-02
6.585105280022736937e-04 1.612032240644812806e-02
6.601282151582449050e-04 1.614032280645612966e-02
6.617478443684506658e-04 1.616032320646413126e-02
6.633694154764360491e-04 1.618032360647212939e-02
6.649929283292123220e-04 1.620032400648013099e-02
6.666183827726954907e-04 1.622032440648812912e-02
6.682457786538612606e-04 1.624032480649613072e-02
6.698751158163800384e-04 1.626032520650413232e-02
6.715063941072995203e-04 1.628032560651213045e-02
6.731396133737029648e-04 1.630032600652013205e-02
6.747747734592609951e-04 1.632032640652813019e-02
6.764118742110570865e-04 1.634032680653613179e-02
6.780509154762643775e-04 1.636032720654412992e-02
6.796918970984817173e-04 1.638032760655213152e-02
6.813348189249360210e-04 1.640032800656013312e-02
6.829796808016511730e-04 1.642032840656813125e-02
6.846264825757643162e-04 1.644032880657613285e-02
6.862752240910538438e-04 1.646032920658413098e-02
6.879259051947108922e-04 1.648032960659213259e-02
6.895785257339628101e-04 1.650033000660013419e-02
6.912330855525876654e-04 1.652033040660813232e-02
6.928895844978485855e-04 1.654033080661613392e-02
6.945480224158591181e-04 1.656033120662413205e-02
6.962083991538643929e-04 1.658033160663213365e-02
6.978707145557323582e-04 1.660033200664013525e-02
6.995349684687980239e-04 1.662033240664813338e-02
7.012011607403066281e-04 1.664033280665613498e-02
7.028692912141978931e-04 1.666033320666413312e-02
7.045393597378068291e-04 1.668033360667213472e-02
7.062113661573188664e-04 1.670033400668013285e-02
7.078853103201047936e-04 1.672033440668813445e-02
7.095611920701044417e-04 1.674033480669613605e-02
7.112390112547785880e-04 1.676033520670413418e-02
7.129187677214442447e-04 1.678033560671213578e-02
7.146004613141490125e-04 1.680033600672013391e-02
7.162840918802817862e-04 1.682033640672813551e-02
7.179696592673392302e-04 1.684033680673613712e-02
7.196571633193329497e-04 1.686033720674413525e-02
7.213466038837238305e-04 1.688033760675213685e-02
7.230379808068766300e-04 1.690033800676013498e-02
7.247312939362701234e-04 1.692033840676813658e-02
7.264265431160236855e-04 1.694033880677613471e-02
7.281237281936161999e-04 1.696033920678413631e-02
7.298228490166518839e-04 1.698033960679213791e-02
7.315239054292144421e-04 1.700034000680013604e-02
7.332268972788723131e-04 1.702034040680813765e-02
7.349318244120981326e-04 1.704034080681613578e-02
7.366386866764784453e-04 1.706034120682413738e-02
7.383474839161506239e-04 1.708034160683213898e-02
7.400582159788089828e-04 1.710034200684013711e-02
7.417708827120578479e-04 1.712034240684813871e-02
7.434854839601245805e-04 1.714034280685613684e-02
7.452020195706495018e-04 1.716034320686413844e-02
7.469204893902131256e-04 1.718034360687213657e-02
7.486408932664556648e-04 1.720034400688013818e-02
7.503632310436942525e-04 1.722034440688813978e-02
7.520875025696410927e-04 1.724034480689613791e-02
7.538137076920442764e-04 1.726034520690413951e-02
7.555418462551671604e-04 1.728034560691213764e-02
7.572719181068295015e-04 1.730034600692013924e-02
7.590039230936298110e-04 1.732034640692814084e-02
7.607378610633700649e-04 1.734034680693613897e-02
7.624737318604213896e-04 1.736034720694414057e-02
7.642115353325856526e-04 1.738034760695213871e-02
7.659512713277186061e-04 1.740034800696014031e-02
7.676929396901914851e-04 1.742034840696814191e-02
7.694365402679140351e-04 1.744034880697614004e-02
7.711820729087060129e-04 1.746034920698414164e-02
7.729295374570644209e-04 1.748034960699213977e-02
7.746789337608269051e-04 1.750035000700014137e-02
7.764302616668256225e-04 1.752035040700813950e-02
7.781835210229343233e-04 1.754035080701614110e-02
7.799387116736856800e-04 1.756035120702414271e-02
7.816958334670253252e-04 1.758035160703214084e-02
7.834548862509349955e-04 1.760035200704014244e-02
7.852158698699473636e-04 1.762035240704814057e-02
7.869787841720619469e-04 1.764035280705614217e-02
7.887436290040926879e-04 1.766035320706414377e-02
7.905104042141469821e-04 1.768035360707214190e-02
7.922791096467756084e-04 1.770035400708014350e-02
7.940497451500317522e-04 1.772035440708814164e-02
7.958223105719511433e-04 1.774035480709614324e-02
7.975968057572280006e-04 1.776035520710414137e-02
7.993732305538978370e-04 1.778035560711214297e-02
8.011515848089363579e-04 1.780035600712014457e-02
8.029318683704868460e-04 1.782035640712814270e-02
8.047140810832256307e-04 1.784035680713614430e-02
8.064982227952779970e-04 1.786035720714414243e-02
8.082842933548232229e-04 1.788035760715214403e-02
8.100722926065735251e-04 1.790035800716014563e-02
8.118622203987441773e-04 1.792035840716814377e-02
8.136540765783646613e-04 1.794035880717614537e-02
8.154478609936679232e-04 1.796035920718414350e-02
8.172435734894023919e-04 1.798035960719214510e-02
